"","Estimate","upperCI","Cul"
"417",9969.18907756381,-8894.27080329481,"x"
"418",9932.6178150564,-8743.20623096922,"x"
"419",9917.29393938377,-8648.7076099847,"x"
"420",10165.8912654042,-9300.73375966068,"x"
"421",10110.4093438221,-9198.78352737686,"x"
"422",10082.5399934322,-9008.02567655132,"x"
"423",9365.14963084025,-7404.19320336858,"x"
"424",9673.52103195018,-8059.71395520833,"x"
"425",9578.83465876648,-7851.68397953484,"x"
"426",9799.98486908183,-8316.44064486075,"x"
"427",9486.56174277088,-7627.27941024624,"x"
"428",9255.58343421797,-7130.8629417309,"x"
"429",9814.6093544912,-8329.99225727058,"x"
"430",9970.78226568222,-8705.79072820968,"x"
"431",10303.5897277307,-9451.44912462898,"x"
"432",9076.40860164844,-6862.0718124461,"x"
"433",10168.6200703457,-9230.70583981643,"x"
"434",9722.17444301273,-8282.93902151146,"x"
"435",9822.51503453937,-8498.31554843542,"x"
"436",9718.46123846183,-8116.05333258738,"x"
"437",9660.27188234415,-8166.12850233086,"x"
"438",9695.92723051918,-8108.2626399692,"x"
"439",9190.5784125017,-6975.08100578838,"x"
"440",9550.8288950004,-7818.80193269661,"x"
"441",9831.68858853202,-8490.94688470026,"x"
"442",9558.62184942023,-7784.39090887665,"x"
"443",9784.77078002206,-8176.81861465714,"x"
"444",9792.54338366113,-8303.06994757252,"x"
"445",9918.8812713646,-8645.3940521598,"x"
"446",9577.4808584957,-7933.17252627975,"x"
"447",9961.25596095006,-8673.41320571745,"x"
"448",10106.3681016232,-9248.23374215512,"x"
"449",9947.04860647405,-8742.40810166099,"x"
"450",9421.3710974074,-7484.56002682123,"x"
"451",10026.0490923616,-8888.80610706534,"x"
"452",9919.65419564181,-8602.73766331428,"x"
"453",10075.1117891916,-9029.91172981038,"x"
"454",10072.7923422191,-9399.16953590884,"x"
"455",9769.18973508474,-8282.19493627065,"x"
"456",9778.63649751991,-8328.18702413387,"x"
"457",9444.55004966889,-7567.81669009922,"x"
"458",9976.95772552623,-8701.51254855889,"x"
"459",10120.9787292277,-9069.2523971453,"x"
"460",9899.11853312371,-8797.36318688429,"x"
"461",10156.6764921327,-9168.23123198797,"x"
"462",9557.19251996169,-7942.35398718518,"x"
"463",10036.6141699255,-8896.73360852731,"x"
"464",9850.90129100624,-8409.52159561495,"x"
"465",9264.94713168479,-7219.76636342246,"x"
"466",9198.72099966652,-7059.16826940501,"x"
"467",9475.68820536088,-7647.21428815531,"x"
"468",9204.84136124952,-6930.16814812625,"x"
"469",9934.59541762946,-8721.91716014155,"x"
"470",9239.0781017728,-7051.15727192158,"x"
"471",10437.9840348964,-9757.35963462559,"x"
"472",9503.00505130525,-7760.54387040345,"x"
"473",9656.51734146,-8112.48799895906,"x"
"474",9701.24317951214,-8223.10035488602,"x"
"475",8742.89466383931,-6098.77595060019,"x"
"476",9706.85584675887,-8166.1981239351,"x"
"477",9272.61608466015,-7190.81802306231,"x"
"478",9860.69127748668,-8599.7844799994,"x"
"479",9592.09117500825,-8017.07379987258,"x"
"480",9962.7400984108,-8809.10082929684,"x"
"481",9550.74739817786,-7866.53253643329,"x"
"482",9412.63832031677,-7399.53653592671,"x"
"483",9662.60522548907,-8028.43315397434,"x"
"484",10176.909355616,-9295.74823124303,"x"
"485",9559.77894526108,-7787.91948987023,"x"
"486",9701.91587327302,-8237.05879865296,"x"
"487",10278.4760490029,-9424.55333539861,"x"
"488",9856.39561746057,-8390.3151293646,"x"
"489",9106.099654767,-6942.3512769194,"x"
"490",9949.12787491984,-8578.29525499238,"x"
"491",9993.69500471082,-8851.25316827238,"x"
"492",9304.28083493615,-7235.97739496856,"x"
"493",9713.53694161685,-8212.25764587337,"x"
"494",9871.68914440725,-8575.94305714579,"x"
"495",9440.89377185892,-7653.45986305826,"x"
"496",9626.59356306077,-8018.96848961597,"x"
"497",9464.03008381535,-7609.6926075392,"x"
"498",9737.25676226752,-8389.20959876444,"x"
"499",9530.28952820109,-7806.66586603465,"x"
"500",9737.6761795446,-8313.34620163715,"x"
"501",9465.75522999891,-7509.77890268225,"x"
"502",9486.50928412771,-7661.98625132608,"x"
"503",9485.88375801371,-7761.05236484408,"x"
"504",9797.7833193458,-8394.57206778053,"x"
"505",10330.6350605226,-9630.65890610791,"x"
"506",8767.89248309543,-6074.25719078249,"x"
"507",9582.1942803764,-7800.23722679337,"x"
"508",9857.05786031873,-8470.77608114866,"x"
"509",10080.1781214311,-8958.87231747106,"x"
"510",9982.75839208613,-8744.96375297895,"x"
"511",9811.64134187252,-8343.2091687578,"x"
"512",9914.13211582969,-8661.45115352961,"x"
"513",9986.92517404746,-8807.78682955927,"x"
"514",9595.81700961081,-8089.02406571453,"x"
"515",9960.8938899981,-8811.19842368636,"x"
"516",9483.32797201182,-7648.07174793038,"x"
"517",10007.5954817864,-8775.05036877289,"x"
"518",10227.8058305864,-9406.7277470932,"x"
"519",9709.24135796059,-8168.33083141596,"x"
"520",10112.3757118277,-9023.25235419257,"x"
"521",10214.6418251576,-9378.69837818308,"x"
"522",9349.48111706247,-7440.74609786424,"x"
"523",9885.67951024371,-8522.48982600192,"x"
"524",10008.1294773258,-8965.99936630066,"x"
"525",9472.71700803041,-7650.9762990556,"x"
"526",9697.64949188829,-8247.78103627466,"x"
"527",9743.2824125065,-8178.82030284215,"x"
"528",9536.02391172051,-7817.61841326864,"x"
"529",9681.68759652497,-8200.36638516364,"x"
"530",9657.47649885874,-8102.19255697749,"x"
"531",9701.00510527431,-8134.39950942126,"x"
"532",9853.12761032723,-8458.92308428236,"x"
"533",9528.45275938076,-7816.77218410985,"x"
"534",9846.05758372565,-8603.32282667152,"x"
"535",10102.3224297358,-9149.32971992506,"x"
"536",9923.73801965535,-8448.0551702896,"x"
"537",9347.23220295144,-7440.6273952724,"x"
"538",9325.04944984476,-7311.30804013761,"x"
"539",9742.40984982493,-8296.15531188344,"x"
"540",9268.71544564868,-7013.7488372767,"x"
"541",9463.75944363288,-7567.93873791514,"x"
"542",9388.55586619549,-7516.94763314707,"x"
"543",9158.22757535628,-6918.58667599357,"x"
"544",10087.8982396644,-8863.65228531833,"x"
"545",9890.41279813279,-8410.32261543709,"x"
"546",9607.61190099338,-7946.2254808418,"x"
"547",9775.13619185918,-8505.25456052797,"x"
"548",9946.0240956292,-8393.74059909178,"x"
"549",9415.84369587511,-7495.94088939341,"x"
"550",9261.45199885566,-7109.85133902113,"x"
"551",9369.65088278513,-7558.07807683511,"x"
"552",9873.97388578368,-8626.26136069216,"x"
"553",9788.64469764254,-8343.0094041914,"x"
"554",10028.2873694964,-8928.51731580376,"x"
"555",9613.6600736981,-7885.90938587298,"x"
"556",10289.5505799155,-9551.30169291747,"x"
"557",9734.70960898429,-8019.54548801775,"x"
"558",9373.17538909251,-7463.92072981846,"x"
"559",10024.4240155071,-8848.07711889611,"x"
"560",9890.59396674828,-8499.44001928738,"x"
"561",9385.85121429101,-7690.82652737923,"x"
"562",9715.04329870906,-8256.28956126717,"x"
"563",9635.06514191672,-7940.59896327875,"x"
"564",9358.37315129496,-7411.49457927302,"x"
"565",9978.95666943731,-8726.4591097794,"x"
"566",9430.25041816031,-7477.45848427313,"x"
"567",9907.45501665559,-8578.894679953,"x"
"568",10222.8490663179,-9440.72044639272,"x"
"569",9687.86292463423,-8037.56031040931,"x"
"570",8996.81227048842,-6537.26689823409,"x"
"571",9460.88663902636,-7611.1552272617,"x"
"572",9765.82282908156,-8272.43579877745,"x"
"573",10176.403841674,-9301.12709011855,"x"
"574",10062.0679885097,-8849.36078709215,"x"
"575",9468.01681962257,-7756.1264071001,"x"
"576",10033.3018955327,-8761.76824201815,"x"
"577",9670.64834373698,-8130.39045199722,"x"
"578",10070.4759677963,-8972.56985104616,"x"
"579",10029.3442202215,-8801.52203998835,"x"
"580",9227.15097397303,-7077.13258909146,"x"
